Token.ID,Variety,Corpus,Speaker,Speaker.sex,Speaker.YOB,Context,Inclusion,Inclusion.comments,Semantics,Response.variable,Verb.form,Verb.particle,Recipient,Recipient.head,Recipient.type,Recipient.animacy,Recipient.definiteness,Recipient.length,Recipient.coordinated,Recipient.quantified.pronoun,Recipient.contains.contraction,Recipient.contains.acronym,Recipient.contains.multiword.number,Recipient.contains.potentially.relevant.like,Theme,Theme.head,Theme.type,Theme.animacy,Theme.definiteness,Theme.length,Theme.coordinated,Theme.quantified.pronoun,Theme.rate.expression,Theme.contains.contraction,Theme.contains.acronym,Theme.contains.multiword.number,Theme.contains.potentially.relevant.like
dat-1786,UK,uk-C,uk-C-102,M,1927,hink paid it at twice to him. He was nae going to give me it. He was nae going to give me it at the firs,y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-1787,UK,uk-C,uk-C-102,M,1927,"our reference I maybe could make something."" ""I'll give you one."" I- he- well he says, ""I'll not get you",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,one,one,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1788,UK,uk-C,uk-C-102,M,1927,"."" ""You just do what you like"" she says ""he'll not give you them"". Well says I ""we'll see"". Oh I was a v",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-1789,UK,uk-C,uk-C-103,M,1913,unday night there to the daughter'z. The daughter gives us wir- wir dinner every Sunday night. [3] Oh th,y,,A,D,gives,,us,us,P,A,Definite,1,0,0,0,0,0,0,dinner,dinner,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1790,UK,uk-C,uk-C-105,M,1919,"lking. Whiles I gie Robert a sweetie and Robert gies me yin. He gives me yin. I says, ""What about Embe",y,,T,D,gies,,me,me,P,A,Definite,1,0,0,0,0,0,0,yan,yan,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1791,UK,uk-C,uk-C-105,M,1919,"gie Robert a sweetie and Robert gies me yin. He gives me yin. I says, ""What about Embers?"" ""Oh they go",y,,T,D,gies,,me,me,P,A,Definite,1,0,0,0,0,0,0,yan,yan,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1792,UK,uk-C,uk-C-107,M,1920,g in crops and prittas for- and he selled all and gien us nothing. And went and bait with dogs in Belfa,y,,T,D,gien,,us,us,P,A,Definite,1,0,0,0,0,0,0,nothing,nothing,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1793,UK,uk-C,uk-C-110,M,1917,"ool, Tommy. And he- it was nearly all bookwork, he give them bookwork to do  you-know. Well then this- o",y,,A,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,bookwork,bookwork,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1794,UK,uk-C,uk-C-116,M,1925,ycle? [020] Oh I did nae buy one of them for they gien me it. [3] They gien you it? [020] Aye somebody-,y,,T,D,gien,,me,me,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-1795,UK,uk-D,uk-D-97,F,1939,"food up there, Rosie,  hasn't he? [001] Yeah. I give him some this morning. And water, he's wash, you",y,,T,D,give,,him,him,P,A,Definite,1,0,0,0,0,0,0,some,some,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1796,UK,uk-D,uk-D-98,M,1936,which was the normal size for normal bloke. And he gave me this- and I  couldn't hardly lift un. They h,y,,T,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,this,this,D,I,Definite,1,0,0,0,0,0,0,0
dat-1797,UK,uk-D,uk-D-100,F,1940,-terrier and couldn't take it with him. I think he gave  father something to look after him. And we had,y,,T,D,gave,,Father,Father,N,A,Definite-pn,1,0,0,0,0,0,0,something,something,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1798,UK,uk-D,uk-D-102,M,1931,"ioned, very motherly. As I said to you she used to give us  sweets in the morning. Miss Morris. [1] Was",y,,T,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,sweets,sweets,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1799,UK,uk-D,uk-D-102,M,1931,"ally school was um- one of  the old teachers you give you em, she used to bring a bag of dolly-mixtures",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-1800,UK,uk-H,uk-H-97,F,1980,"-mean I fell out with Sarah. I didn't half fucking give her it  one night, I nearly barred out the club.",y,,A,D,give,,her,her,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-1801,UK,uk-H,uk-H-97,F,1980,", just get yourself summat."" Then mi  mam and dad give us more and you-know mi gran and this-that-and-th",y,,T,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,more,more,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1802,UK,uk-H,uk-H-99,M,1929,",  ""Instructions please,"" and you used to have to give them instructions, ""Fly- due- due north  for- fo",y,,C,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,instructions,instructions,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1803,UK,uk-H,uk-H-99,M,1929,d-- we  took the- them there and the-- they- they gave us er bl-- er Benedictine.,y,,T,D,gave,,us,us,P,A,Definite,1,0,0,0,0,0,0,Benedictine,Benedictine,N,I,Definite-pn,1,0,0,0,0,0,0,0
dat-1804,UK,uk-H,uk-H-100,F,1930,used  to- if you had any old clothes you used to give her them and she used to give you whitening  and,y,,T,D,give,,her,her,P,A,Definite,1,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-1805,UK,uk-H,uk-H-100,F,1930,"there. But um as-I-say it was er- the Americans do give you value for money, and if you  went to Florida",y,,A,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,value,value,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1806,UK,uk-H,uk-H-100,F,1930,clothes you used to give her them and she used to give you whitening  and you used to ha-- the- the f--,y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,whitening,whitening,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1807,UK,uk-H,uk-H-107,F,1961,"you want to do- give her anything,"" I says, ""just give her money if you want to give her  a present,"" I",y,,T,D,give,,her,her,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1808,UK,uk-H,uk-H-107,F,1961,"h he'd- he'd er kept me tight with money, wouldn't give me money so I could say,  ""That's the reason I l",y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1809,UK,uk-H,uk-H-108,M,1950,"ought in for-to prove that he's a  bookie?"" So he gives them that. Here you are- {microphone lost, laught",y,,T,D,gives,,them,them,P,A,Definite,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-1810,UK,uk-H,uk-H-109,F,1931,Ee I was absolutely {inc} [013] And thought he was giving them cigarettes. [011] Uh-huh  thought they were,y,,T,D,giving,,them,them,P,A,Definite,1,0,0,0,0,0,0,cigarettes,cigarettes,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1811,UK,uk-H,uk-H-109,F,1931,"ou lend us half-a-crown for mi bus-fare  but I'll give you it back."" And he'd give- lend us a half-crown",q,verb-particle,T,D,give,back,you,you,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-1812,UK,uk-H,uk-H-113,M,1975,"It does it goes away up by  Dryburn. [017] Don't give us that, ""I've forgotten mi bus-fare."" [018] We d",y,,C,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-1813,UK,uk-H,uk-H-116,M,1964,"were coming and saying, ""I'll give you seven, I'll give you eight."" He says, ""N--""  he says, ""You'll not",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,eight,eight,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1814,UK,uk-H,uk-H-116,M,1964,"."" Then other  lads were coming and saying, ""I'll give you seven, I'll give you eight."" He says, ""N--"" ",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,seven,seven,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1815,UK,uk-H,uk-H-118,M,1939,"out to  Benidorm the Jehovah-Witnesses."" Oh never give them nowt. [007] Frightening.  [022] There we ar",y,,T,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,nowt,nowt,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1816,UK,uk-H,uk-H-121,F,1936,ters yeah and kiss this heart and send it back. He give her it at  school. [2] Never seen 'owt like them,y,,T,D,give,,her,her,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-1817,UK,uk-M,uk-M-49,M,1963,"Grandad when we went er last time. They were gonna give her some, and she said she  had fifty-pound to t",y,,T,D,give,,her,her,P,A,Definite,1,0,0,0,0,0,0,some,some,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1818,UK,uk-M,uk-M-49,M,1963,"thousand. But not that fitted my criteria. I - I'd given them criteria, and  in - in - we were in the fla",y,,C,D,given,,them,them,P,A,Definite,1,0,0,0,0,0,0,criteria,criteria,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1819,UK,uk-M,uk-M-65,F,1978,n't get me wrong she has got a heart of gold I' ll give her that but  she's just so damn lazy. {laughter,y,,A,D,give,,her,her,P,A,Definite,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-1820,UK,uk-M,uk-M-65,F,1978,"ple and you look at it and think ""I'm so sorry I'm giving  you this but here you are"" There's like bits of",y,,T,D,giving,,you,you,P,A,Definite,1,0,0,0,0,0,0,this,this,D,I,Definite,1,0,0,0,0,0,0,0
dat-1821,UK,uk-M,uk-M-66,F,1980,ll have to give  you money [034] She' ll have to give me money. That's right. [2] So you might as  wel,y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1822,UK,uk-M,uk-M-99,M,1914,"er than money.  [1] {laughs} [013] Did the farmer give you cider? Yes, oh ar. we had cider on the farm.",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,cider,cider,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1823,UK,uk-M,uk-M-101,F,1929,"ristmas which normally I'm sorta more-or-less been giving everybody money, you- know. Sticking a tenner in",y,,T,D,giving,,everybody,everybody,I,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1824,UK,uk-M,uk-M-103,M,1926,"obody recorded milking, you just give 'em, used to give 'em cake when  you walked, you knew what they gi",y,,T,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,cake,cake,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1825,UK,uk-M,uk-M-71,M,1980,with him alright but he's - he is full of himself give him that! [1] Yeah.  How about - see I know all,y,,A,D,give,,him,him,P,A,Definite,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-1826,UK,uk-M,uk-M-103,M,1926,"hen  you walked, you knew what they give you, you give that one more 'cos he given more  milk. [003] Ex",y,,T,D,give,,that one,one,D,A,Definite,2,0,0,0,0,0,0,more,more,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1827,UK,uk-M,uk-M-103,M,1926,"uire, after Church, that's right. And they used to give the um the  little ones sweets, always Sunday mo",y,,T,D,give,,the little ones,ones,N,A,Definite,3,0,0,0,0,0,0,sweets,sweets,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1828,UK,uk-M,uk-M-103,M,1926,"used to  stand - we used to sit there, he always give us sweets"" [1] Really? [002] I 'spose he  heared",y,,T,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,sweets,sweets,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1829,UK,uk-M,uk-M-104,F,1922,"t every Monday, but most Mondays, mother used  to give Jim and me sixpence each and we used to go into t",y,,T,D,give,,Jim and me,Jim,N,A,Definite-pn,3,1,0,0,0,0,0,sixpence,sixpence,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1830,UK,uk-M,uk-M-104,F,1922,was all  sorts of things and they always used to give us um chicken for Christmas. And that was the on,y,,T,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,chicken,chicken,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1831,UK,uk-M,uk-M-108,M,1925,ews used to come - the headmaster used to come and give us that. I  remember one piece um twas um and I,y,,T,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-1832,UK,uk-M,uk-M-108,M,1925,"dge. So he used to come round  Whitehall, and he give us rides on this new bike. But we didn't have to",y,,A,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,rides,rides,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1833,UK,uk-M,uk-M-109,F,1916,"[013] That's it John, that's true. [014] Well, you give me rabbit any time in the week. In  preference t",y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,rabbit,rabbit,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1834,UK,uk-M,uk-M-112,M,1922,"ome in?"" He says ""Well yeah, come in  yeah."" He gave me this - he read-the-riot-act to me in front of",q,Theme cut off?,C,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,this,this,D,I,Definite,1,0,0,0,0,0,0,0
dat-1835,UK,uk-M,uk-M-112,M,1922,"um, I  got sixpence!"" Well they knew Mr-Warren'd give me sixpence for doing it. Er. [1]  You used to",y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,sixpence,sixpence,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1836,UK,uk-M,uk-M-117,F,1935,"eld there was always ditches, all the way round to give you drainage. And  y-- you'd have your spade an",y,,A,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,drainage,drainage,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1837,UK,uk-M,uk-M-121,M,1943,I just bought back 'cos they- over there  they'll give you rejects. They're either not full enough or th,y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,rejects,rejects,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1838,UK,uk-M,uk-M-122,M,1943,"dred-and- twenty-pound"". Our dad thought ""I can't give 'ee that."" In the end we got 'un for a  hundred-",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-1839,UK,uk-M,uk-M-122,M,1943,"he had his own - he had the field along there, Dad give 'un that, cos we  had the farm each, and Dad giv",y,,T,D,give,,'un,'un,I,A,Indefinite,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-1840,UK,uk-P,uk-P-33,F,1914,"8] She used to knit them. [2] Oh right. [028] And give him them. [2] Oh right, new socks. [028] New sock",y,,T,D,give,,him,him,P,A,Definite,1,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-1841,UK,uk-P,uk-P-33,F,1914,"I don't know- I (inc)"". But she didn't say she'd give us it. [2] Oh right. [028] See when she's- [2] Ay",y,,T,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-1842,UK,uk-P,uk-P-35,F,1922,wonderful person. [2] Yeah. [039] Er she used to give us lectures on how you were supposed to treat you,y,,C,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,lectures,lectures,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1843,UK,uk-P,uk-P-37,F,1932,"said to ""Hell,"" he said, ""they don't - they don't give animals that, now."" I said ""I was. I was like a",y,,T,D,give,,animals,animals,N,A,Indefinite,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-1844,UK,uk-P,uk-P-37,F,1932,"ut in for a grant. Well, they reckon they're gonna give him one, but when - [033] well, he - he says it'",y,,T,D,give,,him,him,P,A,Definite,1,0,0,0,0,0,0,one,one,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1845,UK,uk-P,uk-P-37,F,1932,"I've done that if you want a copy with you."" so I give him it. well, that was t' last I heard of it. Ne",y,,T,D,give,,him,him,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-1846,UK,uk-P,uk-P-43,M,1929,"nd that's my role in life. If you needed help I'd give you help. I'm here to help you, to talk it throug",y,,A,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,help,help,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1847,UK,uk-P,uk-P-162,M,1927,"they called ringing yourself away. And er he would give you time for to er get in the cage, close the ga",y,,A,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,time,time,N,T,Indefinite,1,0,0,0,0,0,0,0
dat-1848,UK,uk-P,uk-P-98,M,1931,told them about these things. One Christmas they gave us this you-know. The following Christmas they ga,y,,T,D,gave,,us,us,P,A,Definite,1,0,0,0,0,0,0,this,this,D,I,Definite,1,0,0,0,0,0,0,0
dat-1849,UK,uk-P,uk-P-104,M,1933,"bad because she said ""Take it in"" and you-know she give him everything. ""And whatever it costs, I'll pay",y,,T,D,give,,him,him,P,A,Definite,1,0,0,0,0,0,0,everything,everything,I,I,Definite,1,0,0,0,0,0,0,0
dat-1850,UK,uk-P,uk-P-104,M,1933,d she borrow it from you or did she-? [008] No she give  me it. Ya day I was down and I broke mi belt and,y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-1851,UK,uk-P,uk-P-104,M,1933,"she was back into skirts like. So she said, ""I'll give you it"". And I'll have it ever since, aye. It's",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-1852,UK,uk-P,uk-P-110,M,1921,"ter 'bout two - two or three years- it- they kept giving us one every three year, it was a Bedford-Van. Wh",y,,T,D,giving,,us,us,P,A,Definite,1,0,0,0,0,0,0,one,one,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1853,UK,uk-P,uk-P-114,M,1914,"ay you're enjoying it"". (laughs). I went over and gave him it and he had a look at it. Says, ""You know M",y,,T,D,gave,,him,him,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-1854,UK,uk-P,uk-P-114,M,1914,"t dinnertime for summat to eat. And they wouldn't give us nowt. I said ""Look can't I have a plate of sou",y,,A,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,nowt,nowt,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1855,UK,uk-P,uk-P-117,M,1919,"wouldn't let him. But anyhow when he got married I gave him it and this day I come from work, I was on b",y,,T,D,gave,,him,him,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-1856,UK,uk-P,uk-P-117,M,1919,". [022] He says ""I wrote it"" but he says ""I can't give them that"" and he give them ninety-eight out of a",y,,T,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-1857,UK,uk-P,uk-P-120,M,1937,"And I said er ""aye why not, aye I'll give it go."" So I did and er I can't even remember ho",y,,A,D,give,,it,it,P,I,Definite,1,0,0,0,0,0,0,go,go,N,I,Definite,1,0,0,0,0,0,0,0
dat-1858,UK,uk-P,uk-P-121,F,1921,"if there's anybody sick, we can take them out and give them them, you-see. That's how we use our flower",y,,T,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,them,them,P,I,Definite,1,0,0,0,0,0,0,0
dat-1859,UK,uk-P,uk-P-121,F,1921,"re was - you-know, people - [026] well, folk that give us peelings for our pigs, you-know, we - we alway",y,,T,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,peelings,peelings,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1860,UK,uk-P,uk-P-121,F,1921,"t to a place where they changed money, they'd only give you three. [2] Aye, that's right, you would do.",y,,T,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,three,three,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1861,UK,uk-V,uk-V-97,M,1939,Aye. He's gien you sayings -,y,,C,D,gien,,you,you,P,A,Definite,1,0,0,0,0,0,0,sayings,sayings,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1862,UK,uk-V,uk-V-98,M,1949,"hat's that then? [002] well, in a translation, I gave her one. (laughter) I gied her yan. [008] I gied",y,,T,D,gave,,her,her,P,A,Definite,1,0,0,0,0,0,0,one,one,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1863,UK,uk-V,uk-V-98,M,1949,"ne, they tell me onyway. Eh? So I did nae know, I gied her yan. [1] beg pardon? [008] a what? [002] I g",y,,T,D,gied,,her,her,P,A,Definite,1,0,0,0,0,0,0,yan,yan,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1864,UK,uk-V,uk-V-98,M,1949,"ll, in a translation, I gave her one. (laughter) I gied her yan. [008] I gied her yan? [002] aye [008] o",y,,T,D,gied,,her,her,P,A,Definite,1,0,0,0,0,0,0,yan,yan,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1865,UK,uk-V,uk-V-98,M,1949,"big curtain-rail you-know, but he gied them a - he gied them it a la-- and then he told me to tell mi ma",y,,T,D,gied,,them,them,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-1866,UK,uk-V,uk-V-99,M,1934,ye. [003] and he would hae - well in port he'd hae given me lessons and he had a terrible awkward way o l,y,,A,D,given,,me,me,P,A,Definite,1,0,0,0,0,0,0,lessons,lessons,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1867,UK,uk-V,uk-V-99,M,1934,there was just an er open roadsted and the rocks gave the boats shelter. And the - the ro-- and the ro-,y,,A,D,gave,,the boats,boats,N,I,Definite,2,0,0,0,0,0,0,shelter,shelter,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1868,UK,uk-V,uk-V-104,M,1929,"I gave her one. (laughter) I gied her yan. [008] I gied her yan? [002] aye [008] oh, you gied her yan, a",y,,T,D,gied,,her,her,P,A,Definite,1,0,0,0,0,0,0,yan,yan,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1869,UK,uk-V,uk-V-104,M,1929,"an. [008] I gied her yan? [002] aye [008] oh, you gied her yan, aye. [1] that's really good. [002] so I",y,,T,D,gied,,her,her,P,A,Definite,1,0,0,0,0,0,0,yan,yan,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1870,UK,uk-V,uk-V-104,M,1929,"y. And we pulled him out that day. [008] Mi da, he give  him cigarettes. Him and mi da used to go round.",y,,T,D,give,,him,him,P,A,Definite,1,0,0,0,0,0,0,cigarettes,cigarettes,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1871,UK,uk-V,uk-V-104,M,1929,"him cigarettes, he smoked Woodbine. And everybody gien him cigarettes, you-know, and took er - he was a",y,,T,D,gien,,him,him,P,A,Definite,1,0,0,0,0,0,0,cigarettes,cigarettes,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1872,UK,uk-V,uk-V-104,M,1929,"e gie him twice of what - no, because I had tae, I gien him it, for I couldnae let - see the feller work",y,,T,D,gien,,him,him,P,A,Definite,1,0,0,0,0,0,0,it,it,P,I,Definite,1,0,0,0,0,0,0,0
dat-1873,UK,uk-V,uk-V-104,M,1929,"ted a goat. And mi Aunt-Edith, she gives me - she give me sixpence. A wee silver sixpence. And er she h",y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,sixpence,sixpence,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1874,UK,uk-V,uk-V-104,M,1929,"l, do you know, see when we were buying, we hae to gie Samuel (inc) guarantor. [002] I'm the same. I ha",y,,A,D,gie,,Samuel,Samuel,N,A,Definite-pn,1,0,0,0,0,0,0,guarantor,guarantor,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1875,UK,uk-V,uk-V-104,M,1929,or five of them. And he opened that wallet and he gave them all fivers apiece. [001] White fivers? [008,y,,T,D,gave,,them all,them,P,A,Definite,2,0,0,0,0,0,0,fivers,fivers,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1876,UK,uk-X,uk-X-101,F,1928,"me up to the village-hall one day a week,  and we give them meals, do craftwork with them, and Arthur dr",y,,T,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,meals,meals,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1877,UK,uk-X,uk-X-103,M,1926,wyer in the phone-book. [007] he's a F. F. Let me give you that. [1]  thanks. {…} [007] he's Frank-Bowy,y,,C,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,that,that,D,I,Definite,1,0,0,0,0,0,0,0
dat-1878,UK,uk-X,uk-X-104,M,1913,"the- the people  who've received the- today they give them er vouchers to be spent at either the- well,",y,,T,D,give,,them,them,P,A,Definite,1,0,0,0,0,0,0,vouchers,vouchers,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1879,UK,uk-X,uk-X-104,M,1913,r or the pastor from the congregational come  and give us communion. Which is very nice. They- they seem,y,,A,D,give,,us,us,P,A,Definite,1,0,0,0,0,0,0,communion,communion,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1880,UK,uk-Y,uk-Y-33,F,1941,"brother and my brother was getting married and he gave him money, ten times more than me but he also gav",y,,T,D,gave,,him,him,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1881,UK,uk-Y,uk-Y-33,F,1941,"gave him money, ten times more than me but he also gave me some and it was just enough to take me abroad",y,,T,D,gave,,me,me,P,A,Definite,1,0,0,0,0,0,0,some,some,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1882,UK,uk-Y,uk-Y-182,F,1953,"hink it will if he 's on a good thing.  Should be giving you summat for you-know, up front really. Oh, I",y,,T,D,giving,,you,you,P,A,Definite,1,0,0,0,0,0,0,summat,summat,I,I,Indefinite,1,0,0,0,0,0,0,0
dat-1883,UK,uk-Y,uk-Y-63,M,1963,"r a bloody Timex? [1] A quid. [089] Unless you give me supplemental. This was what, nineteen-sevent",y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,supplemental,supplemental,N,I,Indefinite,1,0,0,0,0,0,0,0
dat-1884,UK,uk-Y,uk-Y-65,M,1941,"***Mary-Ward. Er, I don 't know dates. I can 't give  you dates but we 're going back in the fifteen-",y,,C,D,give,,you,you,P,A,Definite,1,0,0,0,0,0,0,dates,dates,N,T,Indefinite,1,0,0,0,0,0,0,0
dat-1885,UK,uk-Y,uk-Y-98,F,1921,"lways remember, because our... I know me- my Dad give me money to go and buy a pram, and I went and bo",y,,T,D,give,,me,me,P,A,Definite,1,0,0,0,0,0,0,money,money,N,I,Indefinite,1,0,0,0,0,0,0,0
